Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
319	20.288265	1.9841995	23.652	15.134204	26.821428	26.471083	98.0	0.0	1000.0	233315.0	0.02430364583333333	2.0773172	0.42809588	3.4215245	0.03256828	2.466525	3.404683	27.326244	-2.556923	-8.381903e-09	-0.0015140416	7.450581e-09	-0.002175951	0.10621722	-0.051217414	12.920317	-7.160048	0.6819783	-0.0061957836	1.0	1.3256462	0.0037791934	9600000	9088.38682937622
320	20.392822	2.7341948	26.07379	13.929522	25.785715	24.275734	85.0	0.0	1000.0	234037.0	0.024302907580477675	2.0697243	0.4568081	3.4860504	-0.22419094	2.3243425	3.3459518	34.166634	-4.227748	-3.7252903e-09	-0.00084092375	5.5879354e-09	-0.0014118581	0.10778977	-0.05099325	13.898434	-7.7871537	0.6757825	-0.0053569674	1.0	1.3257136	0.0011771581	9630000	9116.313997268677
321	20.661936	2.1071396	24.167805	12.935433	23.785715	22.342077	93.0	0.0	1000.0	234771.0	0.02430341614906832	2.0545623	0.48333943	3.4701676	-0.3980941	2.2834053	3.0236654	25.518688	-3.7588904	-1.0244548e-08	-0.000889166	-2.2351742e-08	-0.0013453327	0.10733263	-0.048954077	14.002585	-8.153885	0.67042553	-0.005065441	1.0	1.325641	0.0029206488	9660000	9144.12273478508
322	20.991062	2.3355124	25.257338	12.388472	24.571428	26.801424	86.0	0.0	1000.0	235486.0	0.024301960784313726	2.1044223	0.4230723	3.3357441	0.05194836	2.4625237	2.9455836	33.66789	-1.4653616	0.0	-0.00083585456	-2.0489097e-08	-0.0013027526	0.104597665	-0.044200085	14.376223	-7.7621193	0.6653601	-0.004620433	1.0	1.3254817	0.0015099994	9690000	9172.016155004501
323	20.815338	2.492924	24.349697	13.739716	31.035715	26.386526	87.0	0.0	1000.0	236396.0	0.024320576131687244	2.115052	0.43940887	3.2143142	-0.3296422	2.3947322	3.1664195	25.349377	-2.0618806	4.656613e-09	-0.0007717474	-7.450581e-09	-0.00085551525	0.11582011	-0.04947642	15.255018	-8.033099	0.66073966	-0.00271672	1.0	1.3253831	0.0019065756	9720000	9199.90144443512
324	20.554544	2.2358332	24.710894	14.994709	27.0	31.290117	101.0	0.0	1000.0	237220.0	0.02433025641025641	2.1150527	0.44620952	3.571539	-0.32181716	3.104771	3.86268	37.3622	-2.8375285	-1.071021e-08	-0.0011171224	-2.0489097e-08	-0.0022760555	0.10703428	-0.042087376	16.201645	-9.530226	0.65802294	-0.001970768	1.0	1.3252962	0.0019361759	9750000	9227.74813580513
325	21.623997	1.9077163	25.382359	18.452168	19.392857	14.378405	50.0	0.0	1000.0	237851.0	0.024320143149284254	2.14774	0.38452592	3.2181473	-0.18616398	2.6904578	3.534204	33.56192	-1.9420733	3.7252903e-09	-0.00082885195	9.313226e-09	-0.0023242095	0.1040101	-0.04253358	11.0430565	-6.324682	0.6560522	-0.0030847788	1.0	1.3251104	0.0014512185	9780000	9255.621019363403
326	20.56152	2.3473883	25.228384	12.046136	23.035715	18.812006	62.0	0.0	1000.0	238515.0	0.024313455657492353	2.1379986	0.47103247	3.6413214	-0.25539646	2.2001514	2.9573436	24.332775	-2.4822946	1.4901161e-08	-0.0006514761	1.1175871e-08	-0.00069895666	0.11144906	-0.04819744	10.243563	-4.402439	0.6529674	-0.0032294989	1.0	1.3248395	0.0011932227	9810000	9283.506560087204
327	21.242619	1.8758205	24.462135	16.829828	18.607143	16.725386	56.0	0.0	1000.0	239040.0	0.02429268292682927	2.124489	0.43578252	3.5077069	-0.14381354	2.1337779	2.6607938	29.263319	-2.0090337	-1.2572855e-08	-0.0012778791	-1.8626451e-08	-0.002989892	0.10404675	-0.043201007	7.608334	-3.3868213	0.6497379	-0.0043671727	1.0	1.3245461	0.0019788037	9840000	9311.417261362076
328	21.426361	2.0824766	24.695208	16.528294	25.642857	25.920504	91.0	0.0	1000.0	239831.0	0.02429898682877406	2.151392	0.42365405	3.4756446	-0.018085111	1.8043306	2.5051284	23.859324	-2.2002988	1.3038516e-08	-0.0004285532	2.6077032e-08	-0.00053331116	0.12142709	-0.04676589	15.305037	-8.135288	0.6453707	-0.003753841	1.0	1.3243108	0.0009975459	9870000	9339.297828435898
329	20.838339	1.4700851	23.18918	17.193432	31.178572	22.728292	85.0	0.0	1000.0	240780.0	0.024321212121212122	2.1657734	0.42818716	3.5513391	0.066848025	3.052751	3.8141606	33.7444	-2.1701648	-3.1432137e-09	-0.0013317523	-1.8626451e-09	-0.0023000864	0.097767726	-0.042213976	15.202917	-7.511251	0.6416169	-0.0018291473	3.0	1.3240565	0.003451545	9900000	9367.353664636612
330	20.90923	2.08494	24.620974	16.712309	22.0	20.511322	73.0	0.0	1000.0	241456.0	0.024315810674723062	2.1216881	0.44562984	3.4289112	0.03473944	2.7394516	2.9405284	30.551373	-1.8917718	7.450581e-09	-0.009105994	1.8626451e-08	-0.02300885	0.09905279	-0.042424913	9.759	-4.181254	0.63978773	0.0034311414	48.0	1.323686	0.012100752	9930000	9399.06123828888
331	20.18041	3.0498748	24.53965	10.282972	23.178572	23.271769	98.0	0.0	1000.0	242146.0	0.024311847389558234	2.0990565	0.42045057	3.3921134	-0.22816467	2.22116	2.9140964	25.244093	-2.663361	1.21071935e-08	-0.010330275	1.8626451e-09	-0.022669204	0.11376749	-0.05044073	9.564398	-3.8422844	0.6432189	0.009461939	79.0	1.3261893	0.011436613	9960000	9433.662860393524
332	21.107962	1.6489536	24.448542	17.004614	26.107143	20.29134	63.0	0.0	1000.0	242932.0	0.02431751751751752	2.0962334	0.4015818	3.193568	-0.16878614	2.4931517	3.0561209	25.189852	-2.901383	-1.071021e-08	-0.001131861	-1.6763806e-08	-0.0017768155	0.08782214	-0.034846786	11.4266405	-4.5325403	0.6526808	-0.0016946197	2.0	1.3049994	0.0010568579	9990000	9462.551275730133
