Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
317	17.171284	6.479462	26.61139	3.5549352	13.633333	20.777365	89.0	0.0	1000.0	244881.0	0.025668867924528303	1.734564	0.902908	3.1005929	-0.6641817	1.3050224	2.1877723	21.909786	-4.0667233	-1.6276044e-08	-0.009321867	-1.6276042e-08	-0.0134733645	0.21720052	-0.12496131	9.104788	-4.866914	1.36544	-0.036109805	2.0997388	0.0	0.88157994	0.009722294	9540000	59294.93997478485
318	18.159101	5.900027	25.530098	5.205976	18.533333	17.36996	71.0	0.0	1000.0	245437.0	0.02564649947753396	1.8090364	0.86776984	3.323197	-0.8858248	1.4408906	2.326678	19.33558	-3.231652	5.648041e-10	-0.009347661	1.0172526e-08	-0.013346794	0.21726914	-0.130629	10.5573	-5.8443937	1.3293302	-0.034454346	2.0673754	0.0	0.87156963	0.00980496	9570000	59477.8750269413
319	18.842295	5.8854804	26.616322	6.5584326	20.0	21.837276	70.0	0.0	1000.0	246037.0	0.025628854166666666	1.8459892	0.8188361	3.433654	-0.82447916	1.7491391	2.6083539	21.408829	-3.1577249	1.635561e-08	-0.008649676	2.0345052e-08	-0.013927063	0.2346693	-0.14644212	16.88435	-10.41083	1.2948759	-0.03244424	1.8659675	1.0	0.86931515	0.0064507965	9600000	59664.19528722763
320	19.73374	4.86931	26.161032	8.228667	35.2	45.686176	226.0	0.0	1000.0	247093.0	0.025658670820353065	1.9303775	0.793504	3.397818	-0.74822336	2.20918	2.8781283	25.623905	-2.1514626	-5.395536e-09	-0.017331474	0.0	-0.027259741	0.19350238	-0.11188469	66.801674	-51.366825	1.2624316	-0.025275946	1.1509792	0.0	0.8726982	0.009737046	9630000	59845.30136561394
321	19.427008	4.9448576	27.897337	7.3138676	24.1	25.498173	99.0	0.0	1000.0	247816.0	0.02565383022774327	1.986416	0.71427083	3.5481155	-0.7457914	3.3506784	4.637403	59.591507	-2.719895	7.875625e-09	-0.015467096	1.4241537e-08	-0.025416177	0.21356441	-0.12980634	25.713863	-17.622433	1.2371557	-0.02288115	1.2790062	0.0	0.88306403	0.009711414	9660000	60019.68410778046
322	19.052835	3.8955326	23.932657	6.5445933	27.7	30.602995	155.0	0.0	1000.0	248647.0	0.02566016511867905	1.9946328	0.70082664	3.3792002	-0.5843606	2.9359922	3.3226893	21.497498	-0.77494085	-1.4044659e-08	-0.014698051	-1.2207031e-08	-0.025093086	0.21357688	-0.1276989	27.682709	-10.84371	1.2142745	-0.019507289	1.3745042	0.0	0.8824744	0.009437008	9690000	60192.69901585579
323	18.749407	5.951427	26.645067	1.5970639	23.733334	22.345669	79.0	0.0	1000.0	249359.0	0.025654218106995884	1.8750676	0.7475725	3.3493886	-0.4946501	2.5318422	2.5137057	21.66376	-2.3068826	1.8647384e-08	-0.010995644	3.2552084e-08	-0.01688641	0.18361999	-0.08975248	14.301999	-7.0380774	1.1947672	-0.017882466	1.8880507	0.0	0.8787348	0.009726125	9720000	60361.854875564575
324	20.829464	5.5742683	28.20204	-0.018866528	14.133333	15.745335	50.0	0.0	1000.0	249783.0	0.02561876923076923	2.020062	0.721589	3.300154	-0.536519	2.259614	2.6373236	23.618835	-5.6541524	1.4462506e-08	-0.008981194	1.9836426e-08	-0.014120631	0.16667059	-0.09664883	9.046412	-4.980209	1.1768848	-0.019669414	2.2346833	0.0	0.87892896	0.009760399	9750000	60521.11713600159
325	18.447079	5.8889127	25.912947	4.350727	19.9	21.572126	74.0	0.0	1000.0	250380.0	0.02560122699386503	1.9541006	0.77559704	3.3602593	-0.56826186	1.3900833	2.0136673	19.959244	-3.4707196	1.0913888e-08	-0.008558245	2.0345052e-08	-0.013421493	0.19661571	-0.11718934	9.699921	-4.6495795	1.1572154	-0.019298553	2.312674	0.0	0.87131304	0.009812796	9780000	60686.70826172829
326	19.152094	4.4197364	24.835903	6.648439	15.133333	21.839924	100.0	0.0	1000.0	250834.0	0.02556921508664628	1.9708604	0.6757501	3.4469879	-0.5893542	1.877281	2.4878778	21.887669	-4.9355288	-7.842621e-09	-0.009336978	-1.8310548e-08	-0.015224103	0.20494027	-0.12461101	10.377321	-5.8760366	1.1379168	-0.02052331	2.1629906	0.0	0.87583196	0.009742399	9810000	60862.73966860771
327	19.52296	5.9294767	25.738775	3.8866842	22.4	27.45129	136.0	0.0	1000.0	251506.0	0.025559552845528456	1.9182752	0.737432	3.2473128	-0.6316961	1.8117826	2.6811264	21.043976	-5.893407	-5.0966176e-10	-0.00947007	8.138021e-09	-0.015046924	0.21515983	-0.12991288	16.604399	-9.310621	1.1173935	-0.019190907	1.9908178	0.0	0.8759783	0.0098159015	9840000	61044.41456389427
328	20.890272	4.1538963	25.709156	4.420291	25.5	21.335026	79.0	0.0	1000.0	252271.0	0.025559371833839918	2.1137714	0.5890497	3.1701722	-0.4318211	2.5068693	3.3914466	32.07555	-3.6153133	2.3201692e-09	-0.011825259	8.138021e-09	-0.020430554	0.18706407	-0.11142117	16.28007	-8.055775	1.0982026	-0.016981483	1.7124758	0.0	0.8567573	0.009679549	9870000	61227.0550236702
329	19.375948	5.4186025	25.737455	1.5054233	27.366667	27.361143	107.0	0.0	1000.0	253092.0	0.025564848484848485	2.014099	0.74944574	3.4987156	-0.8735735	2.7175205	3.218476	26.551529	-3.6260214	-1.9551072e-09	-0.01108192	0.0	-0.0190396	0.19634925	-0.12282322	18.15282	-9.692852	1.0812211	-0.014407992	1.8371484	0.0	0.8485268	0.009848246	9900000	61410.154871702194
330	19.520245	5.8715467	24.925467	2.8473442	19.3	23.269651	88.0	0.0	1000.0	253671.0	0.025545921450151058	1.9522146	0.75744826	3.5065656	-0.5134627	2.2170122	2.6088026	25.340694	-3.5644188	-3.396612e-11	-0.0095721	-1.6276042e-08	-0.014424301	0.19471446	-0.1212057	13.598033	-7.164137	1.0668131	-0.014746428	1.9842477	0.0	0.8603169	0.009921209	9930000	61595.06692671776
331	21.159267	3.9183755	25.239056	7.830851	19.733334	20.76846	65.0	0.0	1000.0	254263.0	0.025528413654618474	2.094863	0.6102821	3.4144936	-0.28718823	2.131289	2.6721132	29.76235	-2.4777107	4.141121e-09	-0.010127765	2.6448568e-08	-0.0172819	0.19163992	-0.10712294	11.275719	-5.7546654	1.0520667	-0.014893055	2.0527067	0.0	0.85870224	0.009789111	9960000	61777.32745528221
332	19.04349	5.2631264	25.53538	3.974394	22.266666	24.934492	79.0	0.0	1000.0	254931.0	0.025518618618618618	1.9912635	0.75867015	3.429901	-0.52245754	2.103949	2.7519164	20.74608	-4.0882463	1.5992079e-09	-0.011122048	-8.138021e-09	-0.016958859	0.17944206	-0.09671748	14.81881	-9.752285	1.0371736	-0.014200449	1.7774656	0.0	0.8505438	0.009850148	9990000	61966.500678539276
